email,password,first_name,last_name,phone,address,city,zip_code,country,date_joined,pet_name,pet_type,pet_gender,pet_breed,pet_neutered,pet_age_years,pet_age_months,pet_weight,pet_body_type,pet_activity_level,pet_food_types,pet_food_feeling,pet_food_importance
cem.aksoy211@gmail.com,CeAks28$2024,Cem,Aksoy,+90 533 114 48 10,İnönü Cd 128,Gaziantep,27727,Turkey,2025-10-04T05:30:42,,,,,,,,,,,,,
urbanowl638@icloud.com,LiJan52#2024,Lisa,Jansen,+31 6 5493 0808,Kalverstraat 49,Leiden,2322 08,Netherlands,2025-10-04T06:41:03,,,,,,,,,,,,,
ali.demir@verdan.de,AlDem74$2024,Ali,Demir,+90 505 421 61 00,Halaskargazi Cd 242,Konya,42230,Turkey,2025-10-04T07:42:04,Loki,Dog,Male,Beagle,True,11.0,0.0,13.7,Underweight,Active,Dry food,Picky eater,Very important
elif.koc345@gmail.com,ElKoc36!2025,Elif,Koç,+90 539 352 74 73,Halaskargazi Cd 162,Istanbul,34289,Turkey,2025-10-04T07:42:56,Cooper,Dog,Female,Beagle,False,12.0,11.0,13.7,Ideal,Less Active,"Dry food, Wet food",Picky eater,Important
ayse.yalcin@msn.com,AyYal60$2024,Ayşe,Yalçın,+90 505 584 86 35,Turan Güneş Blv 234,Kayseri,38854,Turkey,2025-10-04T07:55:52,Misty,Cat,Male,Persian,True,11.0,1.0,3.4,Overweight,Active,"Dry food, Wet food",Easily distracted,Very important
burak.yalcin355@tutanota.com,BuYal72!2025,Burak,Yalçın,+90 534 497 15 67,İnönü Cd 85,Istanbul,34674,Turkey,2025-10-04T07:56:49,,,,,,,,,,,,,
berk.ozturk511@gmail.com,BeOzt29$2025,Berk,Öztürk,+90 533 276 41 62,İstiklal Cd 4,Istanbul,34297,Turkey,2025-10-04T08:05:14,,,,,,,,,,,,,
bear6516@gmail.com,NiBos25$2024,Nina,Bos,+31 6 6538 5905,Blaak 51,Haarlem,2071 78,Netherlands,2025-10-04T08:15:14,,,,,,,,,,,,,
nina.visser@eurogrid.es,NiVis62#2025,Nina,Visser,+31 6 2216 7636,Blaak 11,Haarlem,2087 25,Netherlands,2025-10-04T08:43:13,,,,,,,,,,,,,
lisa.visser@gmail.com,LiVis73#2024,Lisa,Visser,+31 6 5251 1485,Damrak 46,Amsterdam,1023 80,Netherlands,2025-10-04T09:26:08,Coco,Dog,Male,French Bulldog,True,6.0,0.0,13.0,Overweight,Less Active,Wet food,Content and satisfied,Very important
sanna.laine@gmail.com,SaLai31@2024,Sanna,Laine,+358 040 5121139,Hämeenkatu 250,Lahti,15462,Finland,2025-10-04T09:28:10,,,,,,,,,,,,,
brightfalcon171@gmail.com,ZeKoc72#2025,Zeynep,Koç,+90 501 120 32 72,İstiklal Cd 228,Adana,01877,Turkey,2025-10-04T09:31:09,,,,,,,,,,,,,
antti.makinen@gmail.com,AnMak26@2025,Antti,Mäkinen,+358 041 4102171,Aleksanterinkatu 87,Helsinki,00312,Finland,2025-10-04T10:04:31,,,,,,,,,,,,,
juha.korhonen327@yahoo.com,JuKor90!2024,Juha,Korhonen,+358 041 4019291,Kalevankatu 149,Helsinki,00376,Finland,2025-10-04T10:14:06,,,,,,,,,,,,,
heidi.virtanen537@yahoo.com,HeVir45@2025,Heidi,Virtanen,+358 044 1098205,Mannerheimintie 53,Turku,20913,Finland,2025-10-04T11:05:05,,,,,,,,,,,,,
koala4935@icloud.com,CaPol16#2024,Can,Polat,+90 537 938 43 25,Turan Güneş Blv 228,Istanbul,34493,Turkey,2025-10-04T11:22:04,,,,,,,,,,,,,
selin.ozturk580@fastmail.com,SeOzt29#2024,Selin,Öztürk,+90 532 963 97 08,İstiklal Cd 53,Bursa,16226,Turkey,2025-10-04T11:59:41,,,,,,,,,,,,,
falcon3193@msn.com,MaRos78!2024,Max,Rossi,+33 6 56 44 78 72,Champs-Élysées 51,Paris,75001,France,2025-10-04T12:16:10,,,,,,,,,,,,,
rapideagle150@gmail.com,MeKoc28$2025,Mehmet,Koç,+90 538 996 50 91,İnönü Cd 96,Istanbul,34212,Turkey,2025-10-04T13:11:48,Smokey,Cat,Female,Sphynx,False,14.0,3.0,3.5,Overweight,Less Active,Dry food,Easily distracted,Very important
johan.visser@yahoo.com,JoVis22$2025,Johan,Visser,+31 6 2049 7485,Coolsingel 127,The Hague,2533 70,Netherlands,2025-10-04T13:13:52,,,,,,,,,,,,,
brightcat68@gmail.com,BeOzt39$2024,Berk,Öztürk,+90 536 413 94 89,Turan Güneş Blv 242,Istanbul,34821,Turkey,2025-10-04T13:50:10,,,,,,,,,,,,,
jan.vandermeer@gmail.com,Javan96$2024,Jan,van der Meer,+31 6 5393 0422,Nieuwezijds Voorburgwal 246,Den Bosch,5206 16,Netherlands,2025-10-04T15:35:27,,,,,,,,,,,,,
