email,password,first_name,last_name,phone,address,city,zip_code,country,date_joined,pet_name,pet_type,pet_gender,pet_breed,pet_neutered,pet_age_years,pet_age_months,pet_weight,pet_body_type,pet_activity_level,pet_food_types,pet_food_feeling,pet_food_importance
marie.lefevre@gmail.com,MaLef42$2025,Marie,Lefevre,+33 6 68 49 90 52,Ringstraße 197,Paris,75001,France,2025-10-16T08:18:21,,,,,,,,,,,,,
mehmet.ozturk@gmail.com,MeOzt59$2024,Mehmet,Öztürk,+90 537 697 05 63,Turan Güneş Blv 12,Istanbul,34932,Turkey,2025-10-16T08:33:35,Mocha,Dog,Male,Golden Retriever,True,4.0,11.0,33.7,Ideal,Less Active,Raw food,Happy and energetic,Important
milan.jansen@msn.com,MiJan84!2024,Milan,Jansen,+31 6 5419 4415,Blaak 118,Eindhoven,5679 20,Netherlands,2025-10-16T11:28:07,Bella,Dog,Male,German Shepherd,True,10.0,11.0,32.2,Overweight,Less Active,Raw food,Content and satisfied,Important
juha.virtanen375@outlook.com,JuVir39$2025,Juha,Virtanen,+358 050 9272117,Kalevankatu 122,Oulu,90165,Finland,2025-10-16T11:42:11,,,,,,,,,,,,,
nina.vandijk700@msn.com,Nivan62$2025,Nina,van Dijk,+31 6 9705 7188,Coolsingel 152,Amsterdam,1085 27,Netherlands,2025-10-16T11:44:46,Sushi,Dog,Male,Labrador Retriever,False,1.0,1.0,31.1,Muscular,Active,"Wet food, Raw food",Content and satisfied,Very important
ece.koc@gmail.com,EcKoc77@2024,Ece,Koç,+90 535 293 55 43,İstiklal Cd 248,Adana,01049,Turkey,2025-10-16T11:45:15,,,,,,,,,,,,,
bright.lynx_5402@gmail.com,LaHei74$2024,Laura,Heikkinen,+358 044 2547659,Itäkatu 134,Helsinki,00903,Finland,2025-10-16T11:57:49,,,,,,,,,,,,,
matteo.schneider@outlook.com,MaSch35#2025,Matteo,Schneider,+33 6 95 20 84 85,Ringstraße 162,Lyon,69001,France,2025-10-16T13:27:46,,,,,,,,,,,,,
tom.bakker768@yahoo.com,ToBak49!2025,Tom,Bakker,+31 6 4125 1013,Lijnbaan 89,Zwolle,8079 60,Netherlands,2025-10-16T14:23:53,,,,,,,,,,,,,
milan.vandijk@gmail.com,Mivan61@2024,Milan,van Dijk,+31 6 2507 8007,Coolsingel 191,Amsterdam,1044 66,Netherlands,2025-10-16T14:27:51,Oreo,Cat,Male,Siamese,False,9.0,5.0,4.9,Muscular,Very Active,Dry food,Calm and balanced,Important
seda.aydin@outlook.com,SeAyd24!2024,Seda,Aydın,+90 538 561 75 46,Atatürk Blv 236,Istanbul,34125,Turkey,2025-10-16T15:00:55,Oreo,Cat,Female,Sphynx,True,7.0,1.0,3.4,Overweight,Active,Wet food,Picky eater,Important
milan.meijer369@outlook.com,MiMei54@2025,Milan,Meijer,+31 6 6437 9454,Coolsingel 142,Amsterdam,1082 42,Netherlands,2025-10-16T15:13:19,Sunny,Cat,Male,Maine Coon,True,13.0,11.0,8.4,Muscular,Moderately Active,Wet food,Calm and balanced,Important
gizem.aydin95@fastmail.com,GiAyd16!2024,Gizem,Aydın,+90 539 677 39 79,İstiklal Cd 245,Bursa,16909,Turkey,2025-10-16T15:18:17,,,,,,,,,,,,,
cosmic.tiger_7054@gmail.com,SeKay46$2025,Selin,Kaya,+90 531 556 12 84,İnönü Cd 120,Istanbul,34411,Turkey,2025-10-16T15:30:59,Luna,Cat,Female,Persian,True,2.0,2.0,4.1,Muscular,Less Active,"Wet food, Raw food",Happy and energetic,Important
cosmiceagle15@gmail.com,MiSmi27#2025,Milan,Smit,+31 6 5864 4358,Spui 5,Rotterdam,3093 18,Netherlands,2025-10-16T16:22:21,,,,,,,,,,,,,
arman.kazemi95@msn.com,ArKaz37$2025,Arman,Kazemi,+98 0991 8649886,Kargar St 187,Tehran,4829534197,Iran,2025-10-16T17:38:57,Charlie,Cat,Male,Ragdoll,True,3.0,1.0,6.5,Underweight,Very Active,Raw food,Content and satisfied,Important
hakan.koc414@gmail.com,HaKoc99!2024,Hakan,Koç,+90 531 385 19 07,Bağdat Cd 120,Istanbul,34330,Turkey,2025-10-16T18:08:02,,,,,,,,,,,,,
tom.vanvliet@icloud.com,Tovan79#2024,Tom,van Vliet,+31 6 1530 6898,Coolsingel 160,Rotterdam,3062 56,Netherlands,2025-10-16T18:31:25,,,,,,,,,,,,,
cosmicwhale209@gmail.com,ZeDem96@2025,Zeynep,Demir,+90 505 412 64 74,Turan Güneş Blv 194,Mersin,33083,Turkey,2025-10-16T18:48:20,,,,,,,,,,,,,
