email,password,first_name,last_name,phone,address,city,zip_code,country,date_joined,pet_name,pet_type,pet_gender,pet_breed,pet_neutered,pet_age_years,pet_age_months,pet_weight,pet_body_type,pet_activity_level,pet_food_types,pet_food_feeling,pet_food_importance
cem.sahin726@gmail.com,CeSah34$2025,Cem,Şahin,+90 538 190 22 20,Atatürk Blv 27,Istanbul,34913,Turkey,2025-10-29T14:33:04,,,,,,,,,,,,,
hakan.celik@gmail.com,HaCel82#2024,Hakan,Çelik,+90 534 111 91 75,Bağdat Cd 216,Antalya,07961,Turkey,2025-10-29T20:10:53,,,,,,,,,,,,,
smartdog939@gmail.com,PoKaz30$2025,Pouya,Kazemi,+98 0935 3335966,Enghelab St 142,Tehran,5477716141,Iran,2025-10-29T23:48:44,,,,,,,,,,,,,
shirin.rahimi374@icloud.com,ShRah97@2025,Shirin,Rahimi,+98 0935 2044926,Pasdaran St 79,Tabriz,2304471225,Iran,2025-10-30T01:50:36,,,,,,,,,,,,,
arman.ghasemi@gmail.com,ArGha71!2024,Arman,Ghasemi,+98 0919 6912784,Shariati St 211,Tehran,7252518099,Iran,2025-10-30T07:39:20,,,,,,,,,,,,,
mehmet.koc@outlook.com,MeKoc78#2024,Mehmet,Koç,+90 530 127 84 14,Halaskargazi Cd 233,Istanbul,34290,Turkey,2025-10-30T09:06:58,,,,,,,,,,,,,
lynx2018@mervis.net,AsKay46#2025,Aslı,Kaya,+90 533 511 52 88,Turan Güneş Blv 165,Izmir,35998,Turkey,2025-10-30T12:33:22,,,,,,,,,,,,,
cem.yildiz@gmail.com,CeYil59!2024,Cem,Yıldız,+90 538 397 59 24,Nispetiye Cd 115,Gaziantep,27808,Turkey,2025-10-30T12:43:50,,,,,,,,,,,,,
elif.yildiz@gmail.com,ElYil58@2025,Elif,Yıldız,+90 533 152 26 30,İnönü Cd 177,Ankara,06336,Turkey,2025-10-30T19:16:30,,,,,,,,,,,,,
hakan.polat@msn.com,HaPol21@2024,Hakan,Polat,+90 539 555 90 59,Bağdat Cd 220,Istanbul,34977,Turkey,2025-10-31T00:51:04,,,,,,,,,,,,,
falcon1034@outlook.com,SePol13$2025,Seda,Polat,+90 539 275 50 49,Atatürk Blv 153,Istanbul,34823,Turkey,2025-10-31T13:25:07,,,,,,,,,,,,,
falcon4059@msn.com,SeSah80#2024,Selin,Şahin,+90 538 991 87 02,Turan Güneş Blv 241,Istanbul,34000,Turkey,2025-10-31T16:30:07,,,,,,,,,,,,,
onur.kaya@gmail.com,OnKay16$2025,Onur,Kaya,+90 534 344 17 41,Nispetiye Cd 211,Istanbul,34778,Turkey,2025-10-31T22:46:00,,,,,,,,,,,,,
rapid.eagle_3198@gmail.com,CaCel96!2025,Cansu,Çelik,+90 538 682 82 27,Nispetiye Cd 71,Mersin,33066,Turkey,2025-10-31T23:29:26,,,,,,,,,,,,,
blue.bear_2655@gmail.com,AmHos55#2024,Amir,Hosseini,+98 0901 6095436,Niavaran St 192,Karaj,9539044979,Iran,2025-10-31T23:56:53,,,,,,,,,,,,,
